1.241701180521656, 7.847599703514623e-13
1.4251026703029992, 1.000000000000004e-12
1.7350669579993299, 1.2742749857031374e-12
1.9144819761699596, 1.90854214400669e-12
2.11244944766048, 2.5322627816987998e-12
2.2854638641349907, 3.2267991199458116e-12
2.5719138090593443, 4.2813323987194134e-12
2.7283333764867694, 5.6804921617284515e-12
2.9517900881271695, 7.536903980898542e-12
3.257020655659783, 1e-11
3.5938136638046294, 1.3268047497147298e-11
4.1246263829013525, 1.7604108438655597e-11
5.021745520652794, 2.6366508987303662e-11
5.651148921156597, 4.111829402435845e-11
6.485833744989117, 6.412354795576944e-11
9.062853448588946, 1.9872184654880617e-10
11.253355826007645, 4.111829402435845e-10
15.117750706156631, 1.3268047497147299e-9
17.012542798525892, 1.9085421440066897e-9
21.124494476604774, 3.359818286283788e-9
26.751640979693963, 5.455594781168537e-9
30.104573487410395, 6.676692939187598e-9
33.87774774440254, 1.27427498570314e-8
46.41588833612778, 3.226799119945825e-8
51.21553448859372, 6.676692939187611e-8
58.78016072274906, 1.381499961638332e-7
70.17038286703823, 4.281332398719422e-7
80.53467417820163, 8.171103315457254e-7
90.62853448588938, 0.000002243247502898434
104.01453145693925, 0.000004457822860419734
108.19022754206605, 0.000013814999616383322
112.53355826007646, 0.00002745342233838737
134.33993325989002, 0.00008858667904100905
137.00995912219932, 0.00016907141034735957
142.51026703029964, 0.0003792690190732281
154.18218217088727, 0.0008507942799627514
